,label
ENSG00000121297,2
ENSG00000121310,2
ENSG00000121316,0
ENSG00000121350,2
ENSG00000121361,0
ENSG00000121380,1
ENSG00000121390,2
ENSG00000121406,2
ENSG00000121413,2
ENSG00000121417,2
ENSG00000121440,0
ENSG00000121454,1
ENSG00000121481,2
ENSG00000121486,2
ENSG00000121542,2
ENSG00000121552,0
ENSG00000121577,2
ENSG00000121578,1
ENSG00000121579,2
ENSG00000121594,2
ENSG00000121621,1
ENSG00000121644,2
ENSG00000121653,2
ENSG00000121671,0
ENSG00000121680,2
ENSG00000121690,1
ENSG00000121691,0
ENSG00000121716,1
ENSG00000121741,2
ENSG00000121742,1
ENSG00000121749,2
ENSG00000121753,1
ENSG00000121766,2
ENSG00000121769,2
ENSG00000121774,2
ENSG00000121775,2
ENSG00000121797,0
ENSG00000121807,2
ENSG00000121851,2
ENSG00000121858,2
ENSG00000121864,2
ENSG00000121879,2
ENSG00000121892,2
ENSG00000121895,1
ENSG00000121897,2
ENSG00000121898,2
ENSG00000121900,2
ENSG00000121903,2
ENSG00000121904,1
ENSG00000121905,1
ENSG00000121931,2
ENSG00000121933,2
ENSG00000121940,2
ENSG00000121957,1
ENSG00000121964,2
ENSG00000121966,2
ENSG00000121988,2
ENSG00000121989,2
ENSG00000122008,2
ENSG00000122012,2
ENSG00000122025,2
ENSG00000122026,2
ENSG00000122033,2
ENSG00000122034,2
ENSG00000122035,2
ENSG00000122042,0
ENSG00000122068,2
ENSG00000122085,2
ENSG00000122121,2
ENSG00000122122,2
ENSG00000122126,2
ENSG00000122133,1
ENSG00000122140,2
ENSG00000122176,2
ENSG00000122188,2
ENSG00000122203,2
ENSG00000122218,2
ENSG00000122223,0
ENSG00000122224,2
ENSG00000122254,2
ENSG00000122257,2
ENSG00000122299,2
ENSG00000122335,2
ENSG00000122359,2
ENSG00000122367,0
ENSG00000122376,2
ENSG00000122378,2
ENSG00000122386,2
ENSG00000122390,2
ENSG00000122406,2
ENSG00000122417,2
ENSG00000122420,0
ENSG00000122435,2
ENSG00000122477,2
ENSG00000122481,2
ENSG00000122482,2
ENSG00000122483,2
ENSG00000122484,2
ENSG00000122490,2
ENSG00000122507,2
ENSG00000122512,2
ENSG00000122515,2
ENSG00000122545,2
ENSG00000122547,2
ENSG00000122550,2
ENSG00000122557,2
ENSG00000122565,1
ENSG00000122566,2
ENSG00000122574,2
ENSG00000122591,2
ENSG00000122641,2
ENSG00000122642,2
ENSG00000122643,2
ENSG00000122644,2
ENSG00000122674,2
ENSG00000122678,2
ENSG00000122679,0
ENSG00000122691,1
ENSG00000122692,2
ENSG00000122694,0
ENSG00000122696,2
ENSG00000122705,2
ENSG00000122707,0
ENSG00000122711,1
ENSG00000122729,2
ENSG00000122735,0
ENSG00000122741,2
ENSG00000122756,0
ENSG00000122778,2
ENSG00000122779,2
ENSG00000122783,2
ENSG00000122786,2
ENSG00000122852,0
ENSG00000122861,1
ENSG00000122862,0
ENSG00000122863,2
ENSG00000122870,2
ENSG00000122873,2
ENSG00000122877,0
ENSG00000122882,2
ENSG00000122884,2
ENSG00000122912,2
ENSG00000122952,1
ENSG00000122958,2
ENSG00000122965,2
ENSG00000122966,1
ENSG00000122970,2
ENSG00000122971,2
ENSG00000122986,0
ENSG00000123064,2
ENSG00000123066,2
ENSG00000123080,2
ENSG00000123091,2
ENSG00000123094,0
ENSG00000123095,0
ENSG00000123096,2
ENSG00000123104,2
ENSG00000123106,2
ENSG00000123119,0
ENSG00000123124,2
ENSG00000123130,2
ENSG00000123131,1
ENSG00000123136,2
ENSG00000123143,2
ENSG00000123144,2
ENSG00000123146,0
ENSG00000123154,2
ENSG00000123159,2
ENSG00000123178,0
ENSG00000123179,2
ENSG00000123191,2
ENSG00000123200,2
ENSG00000123201,1
ENSG00000123213,1
ENSG00000123219,1
ENSG00000123240,2
ENSG00000123243,0
ENSG00000123268,2
ENSG00000123329,2
ENSG00000123338,0
ENSG00000123342,0
ENSG00000123349,2
ENSG00000123352,1
ENSG00000123353,2
ENSG00000123358,0
ENSG00000123360,0
ENSG00000123364,1
ENSG00000123374,2
ENSG00000123384,2
ENSG00000123388,1
ENSG00000123395,2
ENSG00000123405,2
ENSG00000123407,1
ENSG00000123411,2
ENSG00000123415,1
ENSG00000123416,2
ENSG00000123427,2
ENSG00000123444,2
ENSG00000123453,2
ENSG00000123454,2
ENSG00000123472,2
ENSG00000123473,1
ENSG00000123485,1
ENSG00000123496,2
ENSG00000123500,1
ENSG00000123505,2
ENSG00000123545,2
ENSG00000123552,2
ENSG00000123562,2
ENSG00000123570,2
ENSG00000123572,1
ENSG00000123575,2
ENSG00000123595,2
ENSG00000123600,2
ENSG00000123607,2
ENSG00000123609,2
ENSG00000123610,2
ENSG00000123612,2
ENSG00000123636,2
ENSG00000123643,2
ENSG00000123684,1
ENSG00000123685,2
ENSG00000123689,2
ENSG00000123700,2
ENSG00000123728,2
ENSG00000123737,2
ENSG00000123739,2
ENSG00000123810,2
ENSG00000123815,2
ENSG00000123836,2
ENSG00000123838,2
ENSG00000123843,1
ENSG00000123870,2
ENSG00000123892,2
ENSG00000123908,2
ENSG00000123933,2
ENSG00000123965,2
ENSG00000123975,1
ENSG00000123977,0
ENSG00000123983,2
ENSG00000123989,1
ENSG00000123992,2
ENSG00000123999,1
ENSG00000124006,2
ENSG00000124019,0
ENSG00000124067,0
ENSG00000124074,2
ENSG00000124098,2
ENSG00000124102,1
ENSG00000124104,2
ENSG00000124107,0
ENSG00000124116,1
ENSG00000124120,2
ENSG00000124126,0
ENSG00000124134,2
ENSG00000124140,2
ENSG00000124143,1
ENSG00000124145,2
ENSG00000124151,2
ENSG00000124155,2
ENSG00000124160,2
ENSG00000124164,2
ENSG00000124171,0
ENSG00000124172,2
ENSG00000124177,2
ENSG00000124181,2
ENSG00000124191,0
ENSG00000124193,2
ENSG00000124198,2
ENSG00000124201,2
ENSG00000124203,2
ENSG00000124207,2
ENSG00000124209,2
ENSG00000124212,0
ENSG00000124214,2
ENSG00000124215,2
ENSG00000124216,2
ENSG00000124217,2
ENSG00000124222,2
ENSG00000124224,2
ENSG00000124225,2
ENSG00000124226,2
ENSG00000124228,2
ENSG00000124237,0
ENSG00000124243,2
ENSG00000124249,1
ENSG00000124251,2
ENSG00000124253,1
ENSG00000124256,1
ENSG00000124260,1
ENSG00000124275,2
ENSG00000124279,2
ENSG00000124299,2
ENSG00000124313,2
ENSG00000124333,2
ENSG00000124343,2
ENSG00000124356,2
ENSG00000124357,2
ENSG00000124370,2
ENSG00000124374,2
ENSG00000124380,2
ENSG00000124383,2
ENSG00000124391,1
ENSG00000124406,2
ENSG00000124422,2
ENSG00000124429,1
ENSG00000124440,0
ENSG00000124444,2
ENSG00000124459,2
ENSG00000124466,1
ENSG00000124469,0
ENSG00000124479,1
ENSG00000124486,2
ENSG00000124490,0
ENSG00000124491,2
ENSG00000124493,1
ENSG00000124496,2
ENSG00000124507,1
ENSG00000124508,2
ENSG00000124523,2
ENSG00000124532,2
ENSG00000124535,2
ENSG00000124541,2
ENSG00000124549,2
ENSG00000124562,2
ENSG00000124570,2
ENSG00000124571,1
ENSG00000124574,2
ENSG00000124575,1
ENSG00000124587,2
ENSG00000124588,2
ENSG00000124593,2
ENSG00000124596,2
ENSG00000124602,1
ENSG00000124608,2
ENSG00000124613,2
ENSG00000124614,1
ENSG00000124615,0
ENSG00000124635,1
ENSG00000124641,2
ENSG00000124659,2
ENSG00000124664,1
ENSG00000124678,1
ENSG00000124688,2
ENSG00000124701,2
ENSG00000124702,2
ENSG00000124713,2
ENSG00000124731,2
ENSG00000124733,2
ENSG00000124743,2
ENSG00000124749,2
ENSG00000124762,2
ENSG00000124766,1
ENSG00000124767,2
ENSG00000124772,1
ENSG00000124780,2
ENSG00000124782,2
ENSG00000124783,2
ENSG00000124784,2
ENSG00000124785,0
ENSG00000124786,2
ENSG00000124787,1
ENSG00000124788,2
ENSG00000124789,2
ENSG00000124795,2
ENSG00000124802,2
ENSG00000124813,1
ENSG00000124831,2
ENSG00000124839,2
ENSG00000124875,1
ENSG00000124882,1
ENSG00000124920,0
ENSG00000124939,2
ENSG00000124942,0
ENSG00000125037,2
ENSG00000125089,2
ENSG00000125107,2
ENSG00000125122,2
ENSG00000125124,2
ENSG00000125144,2
ENSG00000125148,2
ENSG00000125149,2
ENSG00000125166,2
ENSG00000125170,2
ENSG00000125245,1
ENSG00000125246,2
ENSG00000125247,1
ENSG00000125249,2
ENSG00000125257,2
ENSG00000125266,0
ENSG00000125285,1
ENSG00000125304,2
ENSG00000125319,1
ENSG00000125337,1
ENSG00000125347,2
ENSG00000125351,2
ENSG00000125352,2
ENSG00000125354,2
ENSG00000125355,0
ENSG00000125356,2
ENSG00000125375,2
ENSG00000125378,2
ENSG00000125384,2
ENSG00000125386,2
ENSG00000125388,2
ENSG00000125398,1
ENSG00000125409,0
ENSG00000125430,2
ENSG00000125434,2
ENSG00000125445,2
ENSG00000125447,2
ENSG00000125449,2
ENSG00000125450,2
ENSG00000125454,2
ENSG00000125457,2
ENSG00000125458,2
ENSG00000125459,1
ENSG00000125462,1
ENSG00000125482,2
ENSG00000125484,2
ENSG00000125485,2
ENSG00000125503,2
ENSG00000125505,2
ENSG00000125508,1
ENSG00000125520,2
ENSG00000125531,2
ENSG00000125534,2
ENSG00000125538,0
ENSG00000125571,1
ENSG00000125611,2
ENSG00000125618,2
ENSG00000125629,2
ENSG00000125630,2
ENSG00000125633,2
ENSG00000125637,2
ENSG00000125648,2
ENSG00000125650,2
ENSG00000125651,2
ENSG00000125652,2
ENSG00000125656,2
ENSG00000125657,2
ENSG00000125676,2
ENSG00000125686,2
ENSG00000125691,2
ENSG00000125703,2
ENSG00000125726,1
ENSG00000125730,2
ENSG00000125731,2
ENSG00000125733,2
ENSG00000125734,2
ENSG00000125735,2
ENSG00000125740,0
ENSG00000125741,2
ENSG00000125743,2
ENSG00000125744,2
ENSG00000125746,2
ENSG00000125753,2
ENSG00000125755,2
ENSG00000125772,2
ENSG00000125775,1
ENSG00000125779,2
ENSG00000125798,2
ENSG00000125810,0
ENSG00000125812,2
ENSG00000125814,2
ENSG00000125817,2
ENSG00000125818,2
ENSG00000125821,2
ENSG00000125826,2
ENSG00000125827,2
ENSG00000125834,2
ENSG00000125835,2
ENSG00000125841,2
ENSG00000125843,2
ENSG00000125844,2
ENSG00000125845,0
ENSG00000125846,2
ENSG00000125848,0
ENSG00000125850,2
ENSG00000125851,1
ENSG00000125863,2
ENSG00000125864,2
ENSG00000125868,2
ENSG00000125869,1
ENSG00000125870,2
ENSG00000125871,2
ENSG00000125872,2
ENSG00000125875,2
ENSG00000125877,2
ENSG00000125885,1
ENSG00000125895,0
ENSG00000125898,2
ENSG00000125901,2
ENSG00000125910,0
ENSG00000125912,2
ENSG00000125944,2
ENSG00000125945,2
ENSG00000125952,2
ENSG00000125962,2
ENSG00000125965,2
ENSG00000125966,2
ENSG00000125967,2
ENSG00000125968,2
ENSG00000125970,2
ENSG00000125971,2
ENSG00000125977,2
ENSG00000125991,2
ENSG00000125995,2
ENSG00000125999,2
ENSG00000126001,2
ENSG00000126003,2
ENSG00000126005,2
ENSG00000126012,2
ENSG00000126016,2
ENSG00000126062,2
ENSG00000126067,2
ENSG00000126070,2
ENSG00000126088,2
ENSG00000126091,1
ENSG00000126106,2
ENSG00000126107,2
ENSG00000126214,2
ENSG00000126215,2
ENSG00000126216,2
ENSG00000126217,2
ENSG00000126218,0
ENSG00000126226,2
ENSG00000126243,2
ENSG00000126246,2
ENSG00000126247,2
ENSG00000126249,1
ENSG00000126254,2
ENSG00000126259,1
ENSG00000126261,2
ENSG00000126262,2
ENSG00000126264,2
ENSG00000126267,2
ENSG00000126351,2
ENSG00000126353,2
ENSG00000126368,2
ENSG00000126391,2
ENSG00000126432,2
ENSG00000126453,2
ENSG00000126456,2
ENSG00000126457,2
ENSG00000126458,0
ENSG00000126460,2
ENSG00000126461,2
ENSG00000126464,2
ENSG00000126500,1
ENSG00000126522,2
ENSG00000126524,2
ENSG00000126561,2
ENSG00000126562,2
ENSG00000126581,2
ENSG00000126602,1
ENSG00000126603,2
ENSG00000126653,2
ENSG00000126698,2
ENSG00000126705,2
ENSG00000126709,2
ENSG00000126746,2
ENSG00000126749,2
ENSG00000126756,2
ENSG00000126759,0
ENSG00000126767,2
ENSG00000126768,2
ENSG00000126773,2
ENSG00000126775,2
ENSG00000126777,2
ENSG00000126778,1
ENSG00000126785,0
ENSG00000126787,1
ENSG00000126790,2
ENSG00000126803,2
ENSG00000126804,2
ENSG00000126814,2
ENSG00000126821,2
ENSG00000126822,2
ENSG00000126838,0
ENSG00000126858,2
ENSG00000126860,2
ENSG00000126861,0
ENSG00000126870,2
ENSG00000126878,2
ENSG00000126882,2
ENSG00000126883,2
ENSG00000126895,0
ENSG00000126903,2
ENSG00000126934,2
ENSG00000126945,2
ENSG00000126947,0
ENSG00000126950,2
ENSG00000126953,1
ENSG00000126970,2
ENSG00000127022,2
ENSG00000127054,2
ENSG00000127074,0
ENSG00000127080,2
ENSG00000127081,2
ENSG00000127083,2
ENSG00000127084,0
ENSG00000127124,2
ENSG00000127125,2
ENSG00000127129,1
ENSG00000127152,2
ENSG00000127184,2
ENSG00000127191,1
ENSG00000127220,2
ENSG00000127241,0
ENSG00000127249,0
ENSG00000127252,1
ENSG00000127311,2
ENSG00000127314,2
ENSG00000127324,1
ENSG00000127328,2
ENSG00000127329,0
ENSG00000127334,2
ENSG00000127337,2
ENSG00000127364,2
ENSG00000127366,2
ENSG00000127377,1
ENSG00000127399,2
ENSG00000127415,2
ENSG00000127418,2
ENSG00000127419,2
ENSG00000127423,1
ENSG00000127445,2
ENSG00000127452,2
ENSG00000127463,2
ENSG00000127472,0
ENSG00000127481,2
ENSG00000127483,2
ENSG00000127507,2
ENSG00000127511,2
ENSG00000127526,2
ENSG00000127527,2
ENSG00000127528,0
ENSG00000127533,0
ENSG00000127540,2
ENSG00000127554,2
ENSG00000127561,1
ENSG00000127564,1
ENSG00000127578,2
ENSG00000127580,2
ENSG00000127585,1
ENSG00000127586,1
ENSG00000127589,2
ENSG00000127603,2
ENSG00000127616,2
ENSG00000127663,2
ENSG00000127666,2
ENSG00000127720,2
ENSG00000127804,2
ENSG00000127824,1
ENSG00000127831,1
ENSG00000127837,2
ENSG00000127838,2
ENSG00000127863,2
ENSG00000127870,2
ENSG00000127884,2
ENSG00000127903,2
ENSG00000127914,2
ENSG00000127920,0
ENSG00000127922,2
ENSG00000127928,1
ENSG00000127946,2
ENSG00000127947,2
ENSG00000127948,2
ENSG00000127951,2
ENSG00000127952,2
ENSG00000127954,2
ENSG00000127955,2
ENSG00000127957,2
ENSG00000127980,2
ENSG00000127989,2
ENSG00000127990,2
ENSG00000127993,2
ENSG00000127995,2
ENSG00000128000,2
ENSG00000128011,2
ENSG00000128016,0
ENSG00000128039,1
ENSG00000128040,1
ENSG00000128050,1
ENSG00000128052,2
ENSG00000128059,1
ENSG00000128159,2
ENSG00000128165,1
ENSG00000128185,2
ENSG00000128191,2
ENSG00000128203,1
ENSG00000128218,1
ENSG00000128228,1
ENSG00000128242,2
ENSG00000128245,2
ENSG00000128262,1
ENSG00000128266,2
ENSG00000128268,0
ENSG00000128272,2
ENSG00000128274,2
ENSG00000128283,2
ENSG00000128284,0
ENSG00000128285,1
ENSG00000128294,2
ENSG00000128298,1
ENSG00000128309,2
ENSG00000128311,2
ENSG00000128335,2
ENSG00000128340,2
ENSG00000128342,2
ENSG00000128346,2
ENSG00000128383,0
ENSG00000128394,2
ENSG00000128408,2
ENSG00000128422,1
ENSG00000128438,1
ENSG00000128463,2
ENSG00000128482,2
ENSG00000128487,2
ENSG00000128510,2
ENSG00000128512,0
ENSG00000128513,2
ENSG00000128524,2
ENSG00000128534,2
ENSG00000128536,0
ENSG00000128563,2
ENSG00000128564,1
ENSG00000128567,0
ENSG00000128573,2
ENSG00000128578,1
ENSG00000128581,2
ENSG00000128585,2
ENSG00000128590,2
ENSG00000128591,2
ENSG00000128594,0
ENSG00000128595,2
ENSG00000128596,2
ENSG00000128602,2
ENSG00000128604,2
ENSG00000128606,2
ENSG00000128607,2
ENSG00000128609,2
ENSG00000128610,1
ENSG00000128626,2
ENSG00000128641,2
ENSG00000128645,1
ENSG00000128652,1
ENSG00000128654,2
ENSG00000128655,1
ENSG00000128656,2
ENSG00000128683,1
ENSG00000128694,2
ENSG00000128699,2
ENSG00000128708,2
ENSG00000128709,2
ENSG00000128710,1
ENSG00000128731,2
ENSG00000128739,2
ENSG00000128789,2
ENSG00000128791,2
ENSG00000128805,2
ENSG00000128815,2
ENSG00000128829,2
ENSG00000128833,2
ENSG00000128849,0
ENSG00000128872,0
ENSG00000128881,2
ENSG00000128891,2
ENSG00000128908,2
ENSG00000128915,2
ENSG00000128917,2
ENSG00000128918,2
ENSG00000128923,2
ENSG00000128928,2
ENSG00000128944,1
ENSG00000128951,2
ENSG00000128965,2
ENSG00000128973,2
ENSG00000128989,2
ENSG00000129003,2
ENSG00000129009,2
ENSG00000129028,2
ENSG00000129038,1
ENSG00000129048,0
ENSG00000129055,2
ENSG00000129071,2
ENSG00000129083,2
ENSG00000129084,2
ENSG00000129103,2
ENSG00000129116,2
ENSG00000129128,2
ENSG00000129151,1
ENSG00000129158,2
ENSG00000129167,2
ENSG00000129173,1
ENSG00000129187,2
ENSG00000129194,1
ENSG00000129195,1
ENSG00000129197,2
ENSG00000129204,2
ENSG00000129219,2
ENSG00000129235,1
ENSG00000129244,0
ENSG00000129245,2
ENSG00000129250,0
ENSG00000129255,2
ENSG00000129292,2
ENSG00000129295,2
ENSG00000129315,2
ENSG00000129317,2
ENSG00000129347,2
ENSG00000129351,2
ENSG00000129353,0
ENSG00000129354,2
ENSG00000129355,2
ENSG00000129422,2
ENSG00000129437,1
ENSG00000129450,2
ENSG00000129451,2
ENSG00000129455,1
ENSG00000129460,2
ENSG00000129465,2
ENSG00000129467,0
ENSG00000129472,2
ENSG00000129473,2
ENSG00000129474,2
ENSG00000129480,2
ENSG00000129484,2
ENSG00000129493,2
ENSG00000129514,1
ENSG00000129515,2
ENSG00000129518,2
ENSG00000129521,1
ENSG00000129534,2
ENSG00000129535,2
ENSG00000129538,2
ENSG00000129559,2
ENSG00000129562,2
ENSG00000129566,2
ENSG00000129595,2
ENSG00000129596,0
ENSG00000129625,2
ENSG00000129636,2
ENSG00000129646,2
ENSG00000129654,2
ENSG00000129657,0
ENSG00000129667,2
ENSG00000129675,0
ENSG00000129680,2
ENSG00000129682,2
ENSG00000129691,2
ENSG00000129696,2
ENSG00000129749,2
ENSG00000129757,0
ENSG00000129810,1
ENSG00000129824,2
ENSG00000129910,1
ENSG00000129911,2
ENSG00000129925,2
ENSG00000129932,2
ENSG00000129933,2
ENSG00000129946,2
ENSG00000129951,0
ENSG00000129968,2
ENSG00000129988,1
ENSG00000129990,1
ENSG00000129991,1
ENSG00000129993,0
ENSG00000130005,1
ENSG00000130021,2
ENSG00000130023,2
ENSG00000130024,2
ENSG00000130032,0
ENSG00000130037,0
ENSG00000130038,1
ENSG00000130052,0
ENSG00000130054,1
ENSG00000130066,2
ENSG00000130119,2
ENSG00000130147,2
ENSG00000130150,2
ENSG00000130158,2
ENSG00000130159,2
ENSG00000130164,0
ENSG00000130165,2
ENSG00000130175,2
ENSG00000130176,0
ENSG00000130177,2
ENSG00000130193,2
ENSG00000130202,2
ENSG00000130203,2
ENSG00000130204,2
ENSG00000130208,0
ENSG00000130222,2
ENSG00000130224,0
ENSG00000130226,0
ENSG00000130227,2
ENSG00000130234,2
ENSG00000130244,2
ENSG00000130254,2
ENSG00000130255,2
ENSG00000130270,1
ENSG00000130294,1
ENSG00000130299,2
ENSG00000130300,2
ENSG00000130303,2
ENSG00000130304,2
ENSG00000130305,2
ENSG00000130307,0
ENSG00000130309,2
ENSG00000130311,2
ENSG00000130312,2
ENSG00000130313,2
ENSG00000130332,2
ENSG00000130338,2
ENSG00000130340,2
ENSG00000130347,2
ENSG00000130348,2
ENSG00000130349,2
ENSG00000130363,2
ENSG00000130382,2
ENSG00000130396,2
ENSG00000130402,2
ENSG00000130413,2
ENSG00000130414,2
ENSG00000130429,2
ENSG00000130433,0
ENSG00000130449,2
ENSG00000130475,2
ENSG00000130477,1
ENSG00000130479,2
ENSG00000130487,1
ENSG00000130508,2
ENSG00000130511,2
ENSG00000130513,1
ENSG00000130517,2
ENSG00000130518,0
ENSG00000130520,2
ENSG00000130522,0
ENSG00000130528,2
ENSG00000130529,2
ENSG00000130540,1
ENSG00000130544,2
ENSG00000130545,2
ENSG00000130558,2
ENSG00000130559,2
ENSG00000130560,2
ENSG00000130584,2
ENSG00000130589,2
ENSG00000130590,1
ENSG00000130592,2
ENSG00000130595,0
ENSG00000130598,0
ENSG00000130600,1
ENSG00000130635,1
ENSG00000130638,2
ENSG00000130640,2
ENSG00000130643,1
ENSG00000130649,1
ENSG00000130653,2
ENSG00000130669,2
ENSG00000130675,1
ENSG00000130684,2
ENSG00000130695,1
ENSG00000130699,2
ENSG00000130700,0
ENSG00000130701,1
ENSG00000130702,2
ENSG00000130703,2
ENSG00000130706,2
ENSG00000130707,2
ENSG00000130713,2
ENSG00000130714,2
ENSG00000130717,2
ENSG00000130720,2
ENSG00000130723,2
ENSG00000130724,2
ENSG00000130725,2
ENSG00000130726,2
ENSG00000130731,2
ENSG00000130733,2
ENSG00000130734,2
ENSG00000130741,2
ENSG00000130748,2
ENSG00000130749,2
ENSG00000130751,2
ENSG00000130755,0
ENSG00000130758,2
ENSG00000130762,1
ENSG00000130764,2
ENSG00000130766,2
ENSG00000130768,1
ENSG00000130770,2
ENSG00000130772,2
ENSG00000130775,0
ENSG00000130779,2
ENSG00000130787,2
ENSG00000130803,2
ENSG00000130810,2
ENSG00000130811,2
ENSG00000130813,2
ENSG00000130816,2
ENSG00000130818,2
ENSG00000130821,1
ENSG00000130822,1
ENSG00000130826,1
ENSG00000130827,1
ENSG00000130829,1
ENSG00000130830,2
ENSG00000130844,0
ENSG00000130856,2
ENSG00000130876,1
ENSG00000130881,2
ENSG00000130921,2
ENSG00000130935,2
ENSG00000130939,2
ENSG00000130940,0
ENSG00000130943,2
ENSG00000130956,2
ENSG00000130958,2
ENSG00000130962,2
ENSG00000130985,2
ENSG00000130988,2
ENSG00000130997,2
ENSG00000131002,2
ENSG00000131013,2
ENSG00000131015,2
ENSG00000131016,0
ENSG00000131018,0
ENSG00000131019,2
ENSG00000131023,2
ENSG00000131037,1
ENSG00000131042,2
ENSG00000131043,2
ENSG00000131044,0
ENSG00000131050,1
ENSG00000131051,2
ENSG00000131055,0
ENSG00000131061,2
ENSG00000131067,2
ENSG00000131069,2
ENSG00000131080,2
ENSG00000131089,2
ENSG00000131094,1
ENSG00000131095,1
ENSG00000131097,0
ENSG00000131100,2
ENSG00000131115,2
ENSG00000131116,2
ENSG00000131127,2
ENSG00000131143,2
ENSG00000131148,2
ENSG00000131149,2
ENSG00000131153,1
ENSG00000131165,2
ENSG00000131171,2
ENSG00000131174,2
ENSG00000131187,1
ENSG00000131188,1
ENSG00000131196,0
ENSG00000131203,2
ENSG00000131236,2
ENSG00000131238,2
ENSG00000131242,2
ENSG00000131263,2
ENSG00000131269,2
ENSG00000131323,2
ENSG00000131351,2
ENSG00000131355,0
ENSG00000131368,2
ENSG00000131370,0
ENSG00000131373,2
ENSG00000131374,2
ENSG00000131375,2
ENSG00000131378,2
ENSG00000131381,2
ENSG00000131386,2
ENSG00000131389,2
ENSG00000131398,2
ENSG00000131400,2
ENSG00000131401,2
ENSG00000131408,2
ENSG00000131409,0
ENSG00000131435,1
ENSG00000131437,2
ENSG00000131446,2
ENSG00000131459,2
ENSG00000131462,1
ENSG00000131467,2
ENSG00000131469,2
ENSG00000131470,2
ENSG00000131471,0
ENSG00000131473,2
ENSG00000131475,2
ENSG00000131477,0
ENSG00000131480,2
ENSG00000131495,2
ENSG00000131503,2
ENSG00000131504,2
ENSG00000131507,2
ENSG00000131508,2
ENSG00000131558,2
ENSG00000131584,2
ENSG00000131591,2
ENSG00000131620,2
ENSG00000131626,2
ENSG00000131634,0
ENSG00000131650,1
ENSG00000131652,2
ENSG00000131653,2
ENSG00000131668,1
ENSG00000131669,2
ENSG00000131697,2
ENSG00000131711,2
ENSG00000131724,2
ENSG00000131725,2
ENSG00000131730,2
ENSG00000131732,2
ENSG00000131746,1
ENSG00000131747,1
ENSG00000131748,2
ENSG00000131759,2
ENSG00000131771,2
ENSG00000131773,2
ENSG00000131778,1
ENSG00000131779,2
ENSG00000131781,2
ENSG00000131788,1
ENSG00000131791,2
ENSG00000131797,2
ENSG00000131828,2
ENSG00000131831,0
ENSG00000131844,2
ENSG00000131845,2
ENSG00000131848,2
ENSG00000131849,2
ENSG00000131871,2
ENSG00000131873,2
ENSG00000131876,2
ENSG00000131899,2
ENSG00000131910,2
ENSG00000131931,2
ENSG00000131941,1
ENSG00000131943,2
ENSG00000131944,1
ENSG00000131966,2
ENSG00000131969,2
ENSG00000131979,2
ENSG00000131981,2
ENSG00000132000,1
ENSG00000132002,2
ENSG00000132003,2
ENSG00000132004,2
ENSG00000132005,2
ENSG00000132016,1
ENSG00000132017,2
ENSG00000132024,2
ENSG00000132026,1
ENSG00000132031,0
ENSG00000132109,2
ENSG00000132122,2
ENSG00000132128,2
ENSG00000132141,2
ENSG00000132153,2
ENSG00000132155,2
ENSG00000132164,1
ENSG00000132170,0
ENSG00000132182,1
ENSG00000132185,1
ENSG00000132196,2
ENSG00000132199,2
ENSG00000132204,1
ENSG00000132205,0
ENSG00000132254,2
ENSG00000132256,2
ENSG00000132259,0
ENSG00000132274,2
ENSG00000132275,2
ENSG00000132286,2
ENSG00000132294,2
ENSG00000132300,2
ENSG00000132305,2
ENSG00000132313,2
ENSG00000132321,0
ENSG00000132323,2
ENSG00000132326,2
ENSG00000132329,1
ENSG00000132330,1
ENSG00000132334,2
ENSG00000132341,2
ENSG00000132356,2
ENSG00000132357,2
ENSG00000132359,2
ENSG00000132361,2
ENSG00000132376,0
ENSG00000132382,2
ENSG00000132383,2
ENSG00000132386,2
ENSG00000132388,2
ENSG00000132394,2
ENSG00000132405,2
ENSG00000132406,2
ENSG00000132423,2
ENSG00000132424,2
ENSG00000132429,1
ENSG00000132432,2
ENSG00000132434,2
ENSG00000132436,1
ENSG00000132437,1
ENSG00000132463,2
ENSG00000132464,2
ENSG00000132465,2
ENSG00000132466,2
ENSG00000132467,2
ENSG00000132470,1
ENSG00000132471,2
ENSG00000132475,2
ENSG00000132478,2
ENSG00000132481,1
ENSG00000132485,2
ENSG00000132507,2
ENSG00000132510,2
ENSG00000132514,2
ENSG00000132517,1
ENSG00000132518,2
ENSG00000132530,2
ENSG00000132535,2
